correct 	math 	11.0secs 	12 * 4 	What is 12 * 4? 	== 	48 	RunAve=runAve math: 1/1 100% 11.0secs 	Sat Jan 16 2021 10:18:46 GMT-0600 (Central Standard Time)
correct 	spelling 	3.8secs 	banter:1 	b_____ 	== 	_anter 	RunAve=runAve spelling: 24/25 96% 4.1secs 	Sun Jan 17 2021 19:15:00 GMT-0600 (Central Standard Time)
correct 	spelling 	1.5secs 	stock:1 	s____ 	== 	_tock 	RunAve=runAve spelling: 24/25 96% 4.1secs 	Sun Jan 17 2021 19:15:18 GMT-0600 (Central Standard Time)
correct 	math 	4.5secs 	0 + 8 	What is 0 + 8? 	== 	8 	RunAve=runAve math: 25/25 100% 3.7secs 	Sun Jan 17 2021 19:15:41 GMT-0600 (Central Standard Time)
correct 	math 	4.0secs 	6 + 12 	What is 6 + 12? 	== 	18 	RunAve=runAve math: 25/25 100% 3.8secs 	Sun Jan 17 2021 19:16:00 GMT-0600 (Central Standard Time)
correct 	math 	10.5secs 	7 + 11 	What is 7 + 11? 	== 	18 	RunAve=runAve math: 25/25 100% 4.1secs 	Sun Jan 17 2021 19:16:27 GMT-0600 (Central Standard Time)
correct 	math 	3.5secs 	11 + 12 	What is 11 + 12? 	== 	23 	RunAve=runAve math: 25/25 100% 4.0secs 	Sun Jan 17 2021 19:16:40 GMT-0600 (Central Standard Time)
correct 	math 	3.7secs 	0 + 5 	What is 0 + 5? 	== 	5 	RunAve=runAve math: 25/25 100% 4.1secs 	Sun Jan 17 2021 19:17:00 GMT-0600 (Central Standard Time)
correct 	math 	4.7secs 	9 + 2 	What is 9 + 2? 	== 	11 	RunAve=runAve math: 25/25 100% 4.1secs 	Sun Jan 17 2021 19:17:21 GMT-0600 (Central Standard Time)
correct 	math 	2.6secs 	5 + 2 	What is 5 + 2? 	== 	7 	RunAve=runAve math: 25/25 100% 4.1secs 	Sun Jan 17 2021 19:17:39 GMT-0600 (Central Standard Time)
correct 	math 	3.6secs 	1 + 8 	What is 1 + 8? 	== 	9 	RunAve=runAve math: 25/25 100% 4.1secs 	Sun Jan 17 2021 19:18:00 GMT-0600 (Central Standard Time)
correct 	spelling 	2.2secs 	sip:1 	s__ 	== 	_ip 	RunAve=runAve spelling: 24/25 96% 4.1secs 	Sun Jan 17 2021 19:18:18 GMT-0600 (Central Standard Time)
correct 	spelling 	1.8secs 	santa:1 	s____ 	== 	_anta 	RunAve=runAve spelling: 24/25 96% 4.1secs 	Sun Jan 17 2021 19:19:58 GMT-0600 (Central Standard Time)
correct 	spelling 	1.4secs 	sin:1 	s__ 	== 	_in 	RunAve=runAve spelling: 24/25 96% 4.1secs 	Sun Jan 17 2021 19:20:18 GMT-0600 (Central Standard Time)
correct 	spelling 	2.1secs 	built:1 	b____ 	== 	_uilt 	RunAve=runAve spelling: 24/25 96% 4.0secs 	Sun Jan 17 2021 19:20:38 GMT-0600 (Central Standard Time)
correct 	spelling 	4.1secs 	skulk:2 	sk___ 	== 	__ulk 	RunAve=runAve spelling: 24/25 96% 4.0secs 	Sun Jan 17 2021 19:21:00 GMT-0600 (Central Standard Time)
correct 	spelling 	2.4secs 	melon:1 	m____ 	== 	_elon 	RunAve=runAve spelling: 24/25 96% 4.0secs 	Sun Jan 17 2021 19:21:19 GMT-0600 (Central Standard Time)
correct 	spelling 	1.4secs 	hide:1 	h___ 	== 	_ide 	RunAve=runAve spelling: 24/25 96% 4.0secs 	Sun Jan 17 2021 19:21:38 GMT-0600 (Central Standard Time)
correct 	spelling 	3.0secs 	burn:1 	b___ 	== 	_urn 	RunAve=runAve spelling: 24/25 96% 3.8secs 	Sun Jan 17 2021 19:24:59 GMT-0600 (Central Standard Time)
wrong 	spelling 	3.0secs 	sheath:1 	s_____ 	!= 	_heith 	RunAve=runAve spelling: 23/25 92% 3.8secs 	Sun Jan 17 2021 19:28:40 GMT-0600 (Central Standard Time)
correct 	spelling 	1.4secs 	sheath:5 	sheat_ 	== 	_____h 	RunAve=runAve spelling: 23/25 92% 3.1secs 	Sun Jan 17 2021 19:28:58 GMT-0600 (Central Standard Time)
correct 	spelling 	1.4secs 	sheath:4 	shea__ 	== 	____th 	RunAve=runAve spelling: 23/25 92% 2.9secs 	Sun Jan 17 2021 19:29:18 GMT-0600 (Central Standard Time)
correct 	spelling 	3.9secs 	sheath:3 	she___ 	== 	___ath 	RunAve=runAve spelling: 24/25 96% 2.9secs 	Sun Jan 17 2021 19:29:41 GMT-0600 (Central Standard Time)
correct 	spelling 	1.5secs 	sheath:2 	sh____ 	== 	__eath 	RunAve=runAve spelling: 24/25 96% 2.9secs 	Sun Jan 17 2021 19:29:58 GMT-0600 (Central Standard Time)
wrong 	spelling 	2.3secs 	sheath:1 	s_____ 	!= 	_eatth 	RunAve=runAve spelling: 23/25 92% 2.8secs 	Sun Jan 17 2021 19:30:19 GMT-0600 (Central Standard Time)
correct 	spelling 	5.1secs 	sheath:1 	s_____ 	== 	_heath 	RunAve=runAve spelling: 23/25 92% 2.9secs 	Sun Jan 17 2021 19:30:42 GMT-0600 (Central Standard Time)
correct 	spelling 	4.8secs 	eaves:1 	e____ 	== 	_aves 	RunAve=runAve spelling: 23/25 92% 2.9secs 	Sun Jan 17 2021 19:31:01 GMT-0600 (Central Standard Time)
correct 	spelling 	3.4secs 	cheap:1 	c____ 	== 	_heap 	RunAve=runAve spelling: 23/25 92% 2.9secs 	Sun Jan 17 2021 19:31:20 GMT-0600 (Central Standard Time)
correct 	math 	3.5secs 	6 + 7 	What is 6 + 7? 	== 	13 	RunAve=runAve math: 25/25 100% 4.1secs 	Sun Jan 17 2021 19:31:40 GMT-0600 (Central Standard Time)
correct 	math 	8.2secs 	12 + -10 	What is 12 + -10? 	== 	2 	RunAve=runAve math: 25/25 100% 4.4secs 	Sun Jan 17 2021 19:32:05 GMT-0600 (Central Standard Time)
correct 	spelling 	0.3secs 	fleet:1 	f____ 	== 	_leet 	RunAve=runAve spelling: 23/25 92% 2.8secs 	Sun Jan 17 2021 19:32:17 GMT-0600 (Central Standard Time)
correct 	spelling 	3.2secs 	protect:2 	pr_____ 	== 	__otect 	RunAve=runAve spelling: 23/25 92% 2.7secs 	Sun Jan 17 2021 19:32:40 GMT-0600 (Central Standard Time)
correct 	math 	4.7secs 	8 + 9 	What is 8 + 9? 	== 	17 	RunAve=runAve math: 25/25 100% 4.1secs 	Sun Jan 17 2021 19:33:01 GMT-0600 (Central Standard Time)
correct 	math 	4.3secs 	8 + 1 	What is 8 + 1? 	== 	9 	RunAve=runAve math: 25/25 100% 4.1secs 	Sun Jan 17 2021 19:33:21 GMT-0600 (Central Standard Time)
wrong 	spelling 	5.6secs 	fodder:3 	fod___ 	!= 	___dor 	RunAve=runAve spelling: 22/25 88% 2.8secs 	Sun Jan 17 2021 19:34:02 GMT-0600 (Central Standard Time)
correct 	spelling 	1.9secs 	fodder:5 	fodde_ 	== 	_____r 	RunAve=runAve spelling: 22/25 88% 2.7secs 	Sun Jan 17 2021 19:34:39 GMT-0600 (Central Standard Time)
correct 	spelling 	2.1secs 	fodder:4 	fodd__ 	== 	____er 	RunAve=runAve spelling: 22/25 88% 2.7secs 	Sun Jan 17 2021 19:34:59 GMT-0600 (Central Standard Time)
correct 	spelling 	3.7secs 	fodder:3 	fod___ 	== 	___der 	RunAve=runAve spelling: 22/25 88% 2.7secs 	Sun Jan 17 2021 19:35:20 GMT-0600 (Central Standard Time)
correct 	spelling 	18.0secs 	fodder:2 	fo____ 	== 	__dder 	RunAve=runAve spelling: 22/25 88% 3.3secs 	Sun Jan 17 2021 19:35:55 GMT-0600 (Central Standard Time)
wrong 	spelling 	3.1secs 	fodder:1 	f_____ 	!= 	_oddor 	RunAve=runAve spelling: 21/25 84% 3.3secs 	Sun Jan 17 2021 19:36:00 GMT-0600 (Central Standard Time)
correct 	spelling 	2.8secs 	fodder:1 	f_____ 	== 	_odder 	RunAve=runAve spelling: 21/25 84% 3.3secs 	Sun Jan 17 2021 19:36:20 GMT-0600 (Central Standard Time)
wrong 	spelling 	5.4secs 	adder:1 	a____ 	!= 	_derr 	RunAve=runAve spelling: 20/25 80% 3.5secs 	Sun Jan 17 2021 19:36:42 GMT-0600 (Central Standard Time)
correct 	spelling 	5.1secs 	adder:1 	a____ 	== 	_dder 	RunAve=runAve spelling: 20/25 80% 3.6secs 	Sun Jan 17 2021 19:37:02 GMT-0600 (Central Standard Time)
wrong 	spelling 	3.0secs 	ladder:1 	l_____ 	!= 	_addor 	RunAve=runAve spelling: 19/25 76% 3.7secs 	Sun Jan 17 2021 19:37:20 GMT-0600 (Central Standard Time)
correct 	spelling 	3.1secs 	ladder:1 	l_____ 	== 	_adder 	RunAve=runAve spelling: 19/25 76% 3.6secs 	Sun Jan 17 2021 19:37:40 GMT-0600 (Central Standard Time)
correct 	spelling 	5.3secs 	rudder:1 	r_____ 	== 	_udder 	RunAve=runAve spelling: 19/25 76% 3.7secs 	Sun Jan 17 2021 19:38:02 GMT-0600 (Central Standard Time)
correct 	spelling 	2.7secs 	level:1 	l____ 	== 	_evel 	RunAve=runAve spelling: 19/25 76% 3.8secs 	Sun Jan 17 2021 19:38:20 GMT-0600 (Central Standard Time)
correct 	spelling 	1.6secs 	forth:1 	f____ 	== 	_orth 	RunAve=runAve spelling: 19/25 76% 3.7secs 	Sun Jan 17 2021 19:38:39 GMT-0600 (Central Standard Time)
correct 	spelling 	6.6secs 	chance:1 	c_____ 	== 	_hance 	RunAve=runAve spelling: 20/25 80% 3.9secs 	Sun Jan 17 2021 19:39:04 GMT-0600 (Central Standard Time)
correct 	spelling 	2.2secs 	smitten:1 	s______ 	== 	_mitten 	RunAve=runAve spelling: 20/25 80% 3.9secs 	Sun Jan 17 2021 19:39:19 GMT-0600 (Central Standard Time)
correct 	math 	1.7secs 	10 + 7 	What is 10 + 7? 	== 	17 	RunAve=runAve math: 25/25 100% 4.0secs 	Sun Jan 17 2021 19:39:39 GMT-0600 (Central Standard Time)
correct 	spelling 	2.0secs 	garden:1 	g_____ 	== 	_arden 	RunAve=runAve spelling: 20/25 80% 3.9secs 	Sun Jan 17 2021 19:39:59 GMT-0600 (Central Standard Time)
correct 	math 	2.5secs 	3 + 7 	What is 3 + 7? 	== 	10 	RunAve=runAve math: 25/25 100% 3.9secs 	Sun Jan 17 2021 19:40:20 GMT-0600 (Central Standard Time)
correct 	math 	1.9secs 	3 + 6 	What is 3 + 6? 	== 	9 	RunAve=runAve math: 25/25 100% 4.0secs 	Sun Jan 17 2021 19:40:39 GMT-0600 (Central Standard Time)
correct 	spelling 	4.4secs 	hound:2 	ho___ 	== 	__und 	RunAve=runAve spelling: 20/25 80% 4.0secs 	Sun Jan 17 2021 19:41:01 GMT-0600 (Central Standard Time)
correct 	math 	5.2secs 	6 + 7 	What is 6 + 7? 	== 	13 	RunAve=runAve math: 25/25 100% 4.0secs 	Sun Jan 17 2021 19:41:22 GMT-0600 (Central Standard Time)
correct 	math 	1.8secs 	1 + 2 	What is 1 + 2? 	== 	3 	RunAve=runAve math: 25/25 100% 3.7secs 	Sun Jan 17 2021 19:41:39 GMT-0600 (Central Standard Time)
correct 	math 	2.5secs 	4 + 12 	What is 4 + 12? 	== 	16 	RunAve=runAve math: 25/25 100% 3.7secs 	Sun Jan 17 2021 19:42:00 GMT-0600 (Central Standard Time)
correct 	spelling 	5.4secs 	frank:1 	f____ 	== 	_rank 	RunAve=runAve spelling: 20/25 80% 4.1secs 	Sun Jan 17 2021 19:47:13 GMT-0600 (Central Standard Time)
correct 	math 	5.2secs 	11 + 4 	What is 11 + 4? 	== 	15 	RunAve=runAve math: 25/25 100% 3.8secs 	Sun Jan 17 2021 19:47:33 GMT-0600 (Central Standard Time)
correct 	spelling 	3.1secs 	prance:3 	pra___ 	== 	___nce 	RunAve=runAve spelling: 21/25 84% 4.1secs 	Sun Jan 17 2021 19:47:51 GMT-0600 (Central Standard Time)
wrong 	spelling 	5.5secs 	tribal:2 	tr____ 	!= 	__ibel 	RunAve=runAve spelling: 20/25 80% 4.2secs 	Sun Jan 17 2021 19:48:13 GMT-0600 (Central Standard Time)
correct 	spelling 	1.6secs 	tribal:5 	triba_ 	== 	_____l 	RunAve=runAve spelling: 20/25 80% 4.0secs 	Sun Jan 17 2021 19:48:30 GMT-0600 (Central Standard Time)
correct 	spelling 	4.0secs 	tribal:4 	trib__ 	== 	____al 	RunAve=runAve spelling: 20/25 80% 4.1secs 	Sun Jan 17 2021 19:48:52 GMT-0600 (Central Standard Time)
correct 	spelling 	2.4secs 	tribal:3 	tri___ 	== 	___bal 	RunAve=runAve spelling: 20/25 80% 4.1secs 	Sun Jan 17 2021 19:49:10 GMT-0600 (Central Standard Time)
correct 	spelling 	2.3secs 	tribal:2 	tr____ 	== 	__ibal 	RunAve=runAve spelling: 20/25 80% 4.1secs 	Sun Jan 17 2021 19:49:30 GMT-0600 (Central Standard Time)
correct 	spelling 	4.7secs 	tribal:1 	t_____ 	== 	_ribal 	RunAve=runAve spelling: 21/25 84% 4.1secs 	Sun Jan 17 2021 19:49:53 GMT-0600 (Central Standard Time)
wrong 	spelling 	5.2secs 	abash:2 	ab___ 	!= 	__ish 	RunAve=runAve spelling: 20/25 80% 4.2secs 	Sun Jan 17 2021 19:50:13 GMT-0600 (Central Standard Time)
correct 	spelling 	3.4secs 	abash:2 	ab___ 	== 	__ash 	RunAve=runAve spelling: 20/25 80% 4.3secs 	Sun Jan 17 2021 19:50:31 GMT-0600 (Central Standard Time)
correct 	spelling 	1.9secs 	about:1 	a____ 	== 	_bout 	RunAve=runAve spelling: 20/25 80% 4.2secs 	Sun Jan 17 2021 19:50:50 GMT-0600 (Central Standard Time)
correct 	spelling 	4.0secs 	liable:3 	lia___ 	== 	___ble 	RunAve=runAve spelling: 20/25 80% 3.6secs 	Sun Jan 17 2021 19:51:12 GMT-0600 (Central Standard Time)
correct 	math 	3.7secs 	7 + 7 	What is 7 + 7? 	== 	14 	RunAve=runAve math: 25/25 100% 3.9secs 	Sun Jan 17 2021 19:51:32 GMT-0600 (Central Standard Time)
correct 	math 	4.5secs 	4 + 7 	What is 4 + 7? 	== 	11 	RunAve=runAve math: 25/25 100% 3.9secs 	Sun Jan 17 2021 19:51:53 GMT-0600 (Central Standard Time)
correct 	math 	8.7secs 	12 + 10 	What is 12 + 10? 	== 	22 	RunAve=runAve math: 25/25 100% 4.2secs 	Sun Jan 17 2021 19:52:17 GMT-0600 (Central Standard Time)
correct 	math 	4.7secs 	9 + 11 	What is 9 + 11? 	== 	20 	RunAve=runAve math: 25/25 100% 4.2secs 	Sun Jan 17 2021 19:52:33 GMT-0600 (Central Standard Time)
correct 	spelling 	6.2secs 	devastate:3 	dev______ 	== 	___astate 	RunAve=runAve spelling: 21/25 84% 3.8secs 	Sun Jan 17 2021 19:52:54 GMT-0600 (Central Standard Time)
correct 	spelling 	4.7secs 	hung:1 	h___ 	== 	_ung 	RunAve=runAve spelling: 21/25 84% 3.8secs 	Sun Jan 17 2021 19:53:13 GMT-0600 (Central Standard Time)
correct 	math 	2.0secs 	4 + 5 	What is 4 + 5? 	== 	9 	RunAve=runAve math: 25/25 100% 4.2secs 	Sun Jan 17 2021 19:53:30 GMT-0600 (Central Standard Time)
correct 	math 	3.0secs 	9 + 2 	What is 9 + 2? 	== 	11 	RunAve=runAve math: 25/25 100% 4.2secs 	Sun Jan 17 2021 19:53:51 GMT-0600 (Central Standard Time)
wrong 	spelling 	2.1secs 	shrimp:3 	shr___ 	!= 	___rim 	RunAve=runAve spelling: 21/25 84% 3.7secs 	Sun Jan 17 2021 19:54:10 GMT-0600 (Central Standard Time)
correct 	spelling 	30.3secs 	shrimp:5 	shrim_ 	== 	_____p 	RunAve=runAve spelling: 21/25 84% 4.7secs 	Sun Jan 17 2021 19:54:59 GMT-0600 (Central Standard Time)
correct 	spelling 	2.6secs 	shrimp:4 	shri__ 	== 	____mp 	RunAve=runAve spelling: 22/25 88% 4.7secs 	Sun Jan 17 2021 19:55:11 GMT-0600 (Central Standard Time)
correct 	spelling 	3.9secs 	shrimp:3 	shr___ 	== 	___imp 	RunAve=runAve spelling: 22/25 88% 4.7secs 	Sun Jan 17 2021 19:55:32 GMT-0600 (Central Standard Time)
correct 	spelling 	2.5secs 	shrimp:2 	sh____ 	== 	__rimp 	RunAve=runAve spelling: 22/25 88% 4.6secs 	Sun Jan 17 2021 19:57:11 GMT-0600 (Central Standard Time)
correct 	spelling 	2.2secs 	shrimp:1 	s_____ 	== 	_hrimp 	RunAve=runAve spelling: 22/25 88% 4.6secs 	Sun Jan 17 2021 19:57:31 GMT-0600 (Central Standard Time)
correct 	spelling 	2.0secs 	dish:1 	d___ 	== 	_ish 	RunAve=runAve spelling: 22/25 88% 4.6secs 	Sun Jan 17 2021 19:57:50 GMT-0600 (Central Standard Time)
correct 	spelling 	3.9secs 	fish:1 	f___ 	== 	_ish 	RunAve=runAve spelling: 22/25 88% 4.5secs 	Sun Jan 17 2021 19:58:12 GMT-0600 (Central Standard Time)
correct 	spelling 	4.8secs 	ship:1 	s___ 	== 	_hip 	RunAve=runAve spelling: 22/25 88% 4.6secs 	Sun Jan 17 2021 19:58:33 GMT-0600 (Central Standard Time)
wrong 	math 	0.8secs 	0 + 2 	What is 0 + 2? 	!= 	4 	RunAve=runAve math: 24/25 96% 4.1secs 	Sun Jan 17 2021 19:58:49 GMT-0600 (Central Standard Time)
correct 	math 	1.0secs 	0 + 0 	What is 0 + 0? 	== 	0 	RunAve=runAve math: 24/25 96% 3.9secs 	Sun Jan 17 2021 19:59:09 GMT-0600 (Central Standard Time)
correct 	math 	3.3secs 	0 + 1 	What is 0 + 1? 	== 	1 	RunAve=runAve math: 24/25 96% 3.6secs 	Sun Jan 17 2021 19:59:52 GMT-0600 (Central Standard Time)
correct 	math 	2.5secs 	0 + 2 	What is 0 + 2? 	== 	2 	RunAve=runAve math: 24/25 96% 3.6secs 	Sun Jan 17 2021 20:00:11 GMT-0600 (Central Standard Time)
correct 	math 	3.6secs 	8 + 7 	What is 8 + 7? 	== 	15 	RunAve=runAve math: 24/25 96% 3.6secs 	Sun Jan 17 2021 20:00:32 GMT-0600 (Central Standard Time)
correct 	math 	2.5secs 	3 + 11 	What is 3 + 11? 	== 	14 	RunAve=runAve math: 24/25 96% 3.5secs 	Sun Jan 17 2021 20:00:51 GMT-0600 (Central Standard Time)
wrong 	spelling 	6.3secs 	amount:1 	a_____ 	!= 	_muont 	RunAve=runAve spelling: 21/25 84% 4.8secs 	Sun Jan 17 2021 20:01:15 GMT-0600 (Central Standard Time)
correct 	spelling 	1.4secs 	amount:5 	amoun_ 	== 	_____t 	RunAve=runAve spelling: 21/25 84% 4.7secs 	Sun Jan 17 2021 20:01:30 GMT-0600 (Central Standard Time)
correct 	spelling 	2.6secs 	amount:4 	amou__ 	== 	____nt 	RunAve=runAve spelling: 21/25 84% 4.5secs 	Sun Jan 17 2021 20:01:51 GMT-0600 (Central Standard Time)
correct 	spelling 	5.8secs 	amount:3 	amo___ 	== 	___unt 	RunAve=runAve spelling: 21/25 84% 4.7secs 	Sun Jan 17 2021 20:02:14 GMT-0600 (Central Standard Time)
correct 	spelling 	6.5secs 	amount:2 	am____ 	== 	__ount 	RunAve=runAve spelling: 22/25 88% 4.7secs 	Sun Jan 17 2021 20:02:35 GMT-0600 (Central Standard Time)
wrong 	spelling 	3.2secs 	amount:1 	a_____ 	!= 	_muont 	RunAve=runAve spelling: 21/25 84% 4.8secs 	Sun Jan 17 2021 20:02:52 GMT-0600 (Central Standard Time)
wrong 	spelling 	2.9secs 	amount:1 	a_____ 	!= 	_muont 	RunAve=runAve spelling: 20/25 80% 4.7secs 	Sun Jan 17 2021 20:03:32 GMT-0600 (Central Standard Time)
correct 	spelling 	8.2secs 	amount:1 	a_____ 	== 	_mount 	RunAve=runAve spelling: 20/25 80% 5.0secs 	Sun Jan 17 2021 20:03:57 GMT-0600 (Central Standard Time)
correct 	spelling 	2.6secs 	amidst:3 	ami___ 	== 	___dst 	RunAve=runAve spelling: 20/25 80% 5.0secs 	Sun Jan 17 2021 20:04:11 GMT-0600 (Central Standard Time)
correct 	spelling 	7.8secs 	miser:1 	m____ 	== 	_iser 	RunAve=runAve spelling: 20/25 80% 5.1secs 	Sun Jan 17 2021 20:04:36 GMT-0600 (Central Standard Time)
correct 	spelling 	0.4secs 	big:1 	b__ 	== 	_ig 	RunAve=runAve spelling: 21/25 84% 4.9secs 	Sun Jan 17 2021 20:04:49 GMT-0600 (Central Standard Time)
correct 	math 	2.8secs 	6 + 5 	What is 6 + 5? 	== 	11 	RunAve=runAve math: 24/25 96% 3.5secs 	Sun Jan 17 2021 20:05:11 GMT-0600 (Central Standard Time)
correct 	spelling 	5.8secs 	part:1 	p___ 	== 	_art 	RunAve=runAve spelling: 21/25 84% 5.0secs 	Sun Jan 17 2021 20:05:34 GMT-0600 (Central Standard Time)
correct 	math 	4.5secs 	2 + 7 	What is 2 + 7? 	== 	9 	RunAve=runAve math: 24/25 96% 3.6secs 	Sun Jan 17 2021 20:05:53 GMT-0600 (Central Standard Time)
correct 	math 	1.7secs 	11 + 0 	What is 11 + 0? 	== 	11 	RunAve=runAve math: 24/25 96% 3.5secs 	Sun Jan 17 2021 20:06:10 GMT-0600 (Central Standard Time)
correct 	spelling 	2.0secs 	final:1 	f____ 	== 	_inal 	RunAve=runAve spelling: 21/25 84% 5.0secs 	Sun Jan 17 2021 20:06:31 GMT-0600 (Central Standard Time)
correct 	spelling 	4.6secs 	furry:1 	f____ 	== 	_urry 	RunAve=runAve spelling: 21/25 84% 5.0secs 	Sun Jan 17 2021 20:06:53 GMT-0600 (Central Standard Time)
correct 	math 	3.1secs 	1 + 8 	What is 1 + 8? 	== 	9 	RunAve=runAve math: 24/25 96% 3.3secs 	Sun Jan 17 2021 20:07:12 GMT-0600 (Central Standard Time)
wrong 	math 	0.6secs 	10 + 11 	What is 10 + 11? 	!= 	24 	RunAve=runAve math: 23/25 92% 3.1secs 	Sun Jan 17 2021 20:07:29 GMT-0600 (Central Standard Time)
correct 	math 	3.0secs 	10 + 9 	What is 10 + 9? 	== 	19 	RunAve=runAve math: 23/25 92% 3.1secs 	Sun Jan 17 2021 20:07:52 GMT-0600 (Central Standard Time)
correct 	math 	0.3secs 	10 + 10 	What is 10 + 10? 	== 	20 	RunAve=runAve math: 23/25 92% 3.0secs 	Sun Jan 17 2021 20:08:09 GMT-0600 (Central Standard Time)
correct 	math 	3.4secs 	10 + 11 	What is 10 + 11? 	== 	21 	RunAve=runAve math: 23/25 92% 3.0secs 	Sun Jan 17 2021 20:08:32 GMT-0600 (Central Standard Time)
correct 	spelling 	2.4secs 	sheet:1 	s____ 	== 	_heet 	RunAve=runAve spelling: 21/25 84% 4.9secs 	Sun Jan 17 2021 20:08:51 GMT-0600 (Central Standard Time)
correct 	spelling 	2.4secs 	pity:1 	p___ 	== 	_ity 	RunAve=runAve spelling: 21/25 84% 4.8secs 	Sun Jan 17 2021 20:09:11 GMT-0600 (Central Standard Time)
correct 	spelling 	5.9secs 	vagrant:1 	v______ 	== 	_agrant 	RunAve=runAve spelling: 22/25 88% 4.9secs 	Sun Jan 17 2021 20:09:35 GMT-0600 (Central Standard Time)
correct 	spelling 	1.7secs 	cave:1 	c___ 	== 	_ave 	RunAve=runAve spelling: 22/25 88% 3.8secs 	Sun Jan 17 2021 20:09:51 GMT-0600 (Central Standard Time)
correct 	math 	7.1secs 	2 + 4 	What is 2 + 4? 	== 	6 	RunAve=runAve math: 23/25 92% 3.3secs 	Sun Jan 17 2021 20:10:16 GMT-0600 (Central Standard Time)
correct 	spelling 	3.6secs 	dwindle:4 	dwin___ 	== 	____dle 	RunAve=runAve spelling: 22/25 88% 3.8secs 	Sun Jan 17 2021 20:10:32 GMT-0600 (Central Standard Time)
correct 	math 	5.2secs 	12 + 5 	What is 12 + 5? 	== 	17 	RunAve=runAve math: 23/25 92% 3.3secs 	Sun Jan 17 2021 20:10:54 GMT-0600 (Central Standard Time)
correct 	spelling 	2.5secs 	soon:1 	s___ 	== 	_oon 	RunAve=runAve spelling: 22/25 88% 3.8secs 	Sun Jan 17 2021 20:11:11 GMT-0600 (Central Standard Time)
correct 	math 	2.6secs 	6 + 1 	What is 6 + 1? 	== 	7 	RunAve=runAve math: 23/25 92% 3.3secs 	Sun Jan 17 2021 20:11:32 GMT-0600 (Central Standard Time)
correct 	math 	23.6secs 	5 ^ 2 	What is 5 ^ 2? 	== 	25 	RunAve=runAve math: 1/1 100% 23.6secs 	Mon Jan 18 2021 09:42:25 GMT-0600 (Central Standard Time)
correct 	spelling 	3.0secs 	tooth:1 	t____ 	== 	_ooth 	RunAve=runAve spelling: 1/1 100% 3.0secs 	Mon Jan 18 2021 09:45:45 GMT-0600 (Central Standard Time)
correct 	math 	1.8secs 	10 * 0 	What is 10 * 0? 	== 	0 	RunAve=runAve math: 2/2 100% 12.7secs 	Mon Jan 18 2021 09:46:03 GMT-0600 (Central Standard Time)
wrong 	spelling 	5.1secs 	chill:2 	ch___ 	!= 	__hil 	RunAve=runAve spelling: 1/2 50% 4.1secs 	Mon Jan 18 2021 09:46:27 GMT-0600 (Central Standard Time)
correct 	spelling 	3.0secs 	chill:4 	chil_ 	== 	____l 	RunAve=runAve spelling: 2/3 66% 3.7secs 	Mon Jan 18 2021 09:46:45 GMT-0600 (Central Standard Time)
correct 	spelling 	2.5secs 	chill:3 	chi__ 	== 	___ll 	RunAve=runAve spelling: 3/4 75% 3.4secs 	Mon Jan 18 2021 09:47:04 GMT-0600 (Central Standard Time)
correct 	spelling 	3.2secs 	chill:2 	ch___ 	== 	__ill 	RunAve=runAve spelling: 4/5 80% 3.4secs 	Mon Jan 18 2021 09:47:25 GMT-0600 (Central Standard Time)
correct 	spelling 	3.1secs 	chill:1 	c____ 	== 	_hill 	RunAve=runAve spelling: 5/6 83% 3.3secs 	Mon Jan 18 2021 09:47:45 GMT-0600 (Central Standard Time)
correct 	spelling 	0.9secs 	will:1 	w___ 	== 	_ill 	RunAve=runAve spelling: 6/7 85% 3.0secs 	Mon Jan 18 2021 09:48:02 GMT-0600 (Central Standard Time)
correct 	spelling 	2.6secs 	spill:2 	sp___ 	== 	__ill 	RunAve=runAve spelling: 7/8 87% 2.9secs 	Mon Jan 18 2021 09:48:24 GMT-0600 (Central Standard Time)
correct 	spelling 	2.2secs 	still:1 	s____ 	== 	_till 	RunAve=runAve spelling: 8/9 88% 2.8secs 	Mon Jan 18 2021 09:49:03 GMT-0600 (Central Standard Time)
wrong 	spelling 	2.7secs 	him:1 	h__ 	!= 	_em 	RunAve=runAve spelling: 8/10 80% 2.8secs 	Mon Jan 18 2021 09:49:24 GMT-0600 (Central Standard Time)
correct 	spelling 	2.6secs 	him:2 	hi_ 	== 	__m 	RunAve=runAve spelling: 9/11 81% 2.8secs 	Mon Jan 18 2021 09:49:44 GMT-0600 (Central Standard Time)
correct 	spelling 	3.5secs 	him:1 	h__ 	== 	_im 	RunAve=runAve spelling: 10/12 83% 2.9secs 	Mon Jan 18 2021 09:50:04 GMT-0600 (Central Standard Time)
correct 	spelling 	2.2secs 	hid:1 	h__ 	== 	_id 	RunAve=runAve spelling: 11/13 84% 2.8secs 	Mon Jan 18 2021 09:50:23 GMT-0600 (Central Standard Time)
correct 	spelling 	2.1secs 	hilt:1 	h___ 	== 	_ilt 	RunAve=runAve spelling: 12/14 85% 2.8secs 	Mon Jan 18 2021 09:50:43 GMT-0600 (Central Standard Time)
correct 	spelling 	1.8secs 	hit:1 	h__ 	== 	_it 	RunAve=runAve spelling: 13/15 86% 2.7secs 	Mon Jan 18 2021 09:51:03 GMT-0600 (Central Standard Time)
